study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	library_strategy	library_selection	base_count	first_public	last_updated	study_title	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp	sample_alias	sample_title
PRJEB42019	SAMEA7723492	ERX4814057	ERR5004774	412755	marine sediment metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.rohwer.85.s021	WGS	PCR	18498969	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004774/ERR5004774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004774/ERR5004774_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004774/13114.rohwer.85.s021.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004774/13114.rohwer.85.s021.R2.fastq.gz			qiita_sid_13114:13114.rohwer.85.s021	13114.rohwer.85.s021
PRJEB42019	SAMEA7723963	ERX4814058	ERR5004775	412755	marine sediment metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.rohwer.85.s022	WGS	PCR	521724510	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004775/ERR5004775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004775/ERR5004775_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004775/13114.rohwer.85.s022.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004775/13114.rohwer.85.s022.R2.fastq.gz			qiita_sid_13114:13114.rohwer.85.s022	13114.rohwer.85.s022
PRJEB42019	SAMEA7723493	ERX4814059	ERR5004776	412755	marine sediment metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.rohwer.85.s023	WGS	PCR	1183259	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004776/ERR5004776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004776/ERR5004776_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004776/13114.rohwer.85.s023.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004776/13114.rohwer.85.s023.R2.fastq.gz			qiita_sid_13114:13114.rohwer.85.s023	13114.rohwer.85.s023
PRJEB42019	SAMEA7723964	ERX4814060	ERR5004777	412755	marine sediment metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.rohwer.85.s024	WGS	PCR	15909478	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004777/ERR5004777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004777/ERR5004777_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004777/13114.rohwer.85.s024.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004777/13114.rohwer.85.s024.R2.fastq.gz			qiita_sid_13114:13114.rohwer.85.s024	13114.rohwer.85.s024
PRJEB42019	SAMEA7723494	ERX4814061	ERR5004778	412755	marine sediment metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.rohwer.85.s025	WGS	PCR	8686401	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004778/ERR5004778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004778/ERR5004778_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004778/13114.rohwer.85.s025.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004778/13114.rohwer.85.s025.R2.fastq.gz			qiita_sid_13114:13114.rohwer.85.s025	13114.rohwer.85.s025
PRJEB42019	SAMEA7723965	ERX4814062	ERR5004779	412755	marine sediment metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.rohwer.85.s026	WGS	PCR	28970361	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004779/ERR5004779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004779/ERR5004779_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004779/13114.rohwer.85.s026.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004779/13114.rohwer.85.s026.R2.fastq.gz			qiita_sid_13114:13114.rohwer.85.s026	13114.rohwer.85.s026
PRJEB42019	SAMEA7723495	ERX4814063	ERR5004780	412755	marine sediment metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.rohwer.85.s027	WGS	PCR	74345353	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004780/ERR5004780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004780/ERR5004780_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004780/13114.rohwer.85.s027.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004780/13114.rohwer.85.s027.R2.fastq.gz			qiita_sid_13114:13114.rohwer.85.s027	13114.rohwer.85.s027
PRJEB42019	SAMEA7723496	ERX4814064	ERR5004781	527640	microbial mat metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.rohwer.86.s001	WGS	PCR	894523082	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004781/ERR5004781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004781/ERR5004781_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004781/13114.rohwer.86.s001.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004781/13114.rohwer.86.s001.R2.fastq.gz			qiita_sid_13114:13114.rohwer.86.s001	13114.rohwer.86.s001
PRJEB42019	SAMEA7723966	ERX4814065	ERR5004782	412755	marine sediment metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.rohwer.86.s002	WGS	PCR	671724080	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004782/ERR5004782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004782/ERR5004782_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004782/13114.rohwer.86.s002.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004782/13114.rohwer.86.s002.R2.fastq.gz			qiita_sid_13114:13114.rohwer.86.s002	13114.rohwer.86.s002
PRJEB42019	SAMEA7723497	ERX4814066	ERR5004783	496921	stromatolite metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.rohwer.86.s003	WGS	PCR	15045246	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004783/ERR5004783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004783/ERR5004783_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004783/13114.rohwer.86.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004783/13114.rohwer.86.s003.R2.fastq.gz			qiita_sid_13114:13114.rohwer.86.s003	13114.rohwer.86.s003
PRJEB42019	SAMEA7724234	ERX4814067	ERR5004784	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s001	WGS	PCR	13993876	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004784/ERR5004784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004784/ERR5004784_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004784/13114.roy.chowdhury.45.s001.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004784/13114.roy.chowdhury.45.s001.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s001	13114.roy.chowdhury.45.s001
PRJEB42019	SAMEA7724235	ERX4814068	ERR5004785	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s002	WGS	PCR	1179961	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004785/ERR5004785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004785/ERR5004785_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004785/13114.roy.chowdhury.45.s002.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004785/13114.roy.chowdhury.45.s002.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s002	13114.roy.chowdhury.45.s002
PRJEB42019	SAMEA7724236	ERX4814069	ERR5004786	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s003	WGS	PCR	1650980	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004786/ERR5004786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004786/ERR5004786_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004786/13114.roy.chowdhury.45.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004786/13114.roy.chowdhury.45.s003.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s003	13114.roy.chowdhury.45.s003
PRJEB42019	SAMEA7724237	ERX4814070	ERR5004787	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s004	WGS	PCR	11177024017	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004787/ERR5004787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004787/ERR5004787_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004787/13114.roy.chowdhury.45.s004.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004787/13114.roy.chowdhury.45.s004.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s004	13114.roy.chowdhury.45.s004
PRJEB42019	SAMEA7724238	ERX4814071	ERR5004788	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s005	WGS	PCR	358578	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004788/ERR5004788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004788/ERR5004788_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004788/13114.roy.chowdhury.45.s005.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004788/13114.roy.chowdhury.45.s005.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s005	13114.roy.chowdhury.45.s005
PRJEB42019	SAMEA7724239	ERX4814072	ERR5004789	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s006	WGS	PCR	221772559	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004789/ERR5004789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004789/ERR5004789_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004789/13114.roy.chowdhury.45.s006.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004789/13114.roy.chowdhury.45.s006.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s006	13114.roy.chowdhury.45.s006
PRJEB42019	SAMEA7724240	ERX4814073	ERR5004790	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s007	WGS	PCR	251441876	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004790/ERR5004790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004790/ERR5004790_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004790/13114.roy.chowdhury.45.s007.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004790/13114.roy.chowdhury.45.s007.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s007	13114.roy.chowdhury.45.s007
PRJEB42019	SAMEA7724241	ERX4814074	ERR5004791	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s008	WGS	PCR	4822103	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004791/ERR5004791_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004791/ERR5004791_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004791/13114.roy.chowdhury.45.s008.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004791/13114.roy.chowdhury.45.s008.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s008	13114.roy.chowdhury.45.s008
PRJEB42019	SAMEA7724242	ERX4814075	ERR5004792	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s009	WGS	PCR	12487868	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004792/ERR5004792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004792/ERR5004792_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004792/13114.roy.chowdhury.45.s009.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004792/13114.roy.chowdhury.45.s009.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s009	13114.roy.chowdhury.45.s009
PRJEB42019	SAMEA7724243	ERX4814076	ERR5004793	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s010	WGS	PCR	118092116	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004793/ERR5004793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004793/ERR5004793_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004793/13114.roy.chowdhury.45.s010.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004793/13114.roy.chowdhury.45.s010.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s010	13114.roy.chowdhury.45.s010
PRJEB42019	SAMEA7724244	ERX4814077	ERR5004794	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s011	WGS	PCR	54033248	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004794/ERR5004794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004794/ERR5004794_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004794/13114.roy.chowdhury.45.s011.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004794/13114.roy.chowdhury.45.s011.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s011	13114.roy.chowdhury.45.s011
PRJEB42019	SAMEA7724245	ERX4814078	ERR5004795	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s012	WGS	PCR	4179240	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004795/ERR5004795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004795/ERR5004795_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004795/13114.roy.chowdhury.45.s012.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004795/13114.roy.chowdhury.45.s012.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s012	13114.roy.chowdhury.45.s012
PRJEB42019	SAMEA7724246	ERX4814079	ERR5004796	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s013	WGS	PCR	552761412	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004796/ERR5004796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004796/ERR5004796_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004796/13114.roy.chowdhury.45.s013.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004796/13114.roy.chowdhury.45.s013.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s013	13114.roy.chowdhury.45.s013
PRJEB42019	SAMEA7724247	ERX4814080	ERR5004797	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s014	WGS	PCR	695772	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004797/ERR5004797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004797/ERR5004797_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004797/13114.roy.chowdhury.45.s014.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004797/13114.roy.chowdhury.45.s014.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s014	13114.roy.chowdhury.45.s014
PRJEB42019	SAMEA7724248	ERX4814081	ERR5004798	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s015	WGS	PCR	89714231	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004798/ERR5004798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004798/ERR5004798_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004798/13114.roy.chowdhury.45.s015.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004798/13114.roy.chowdhury.45.s015.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s015	13114.roy.chowdhury.45.s015
PRJEB42019	SAMEA7724249	ERX4814082	ERR5004799	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s016	WGS	PCR	332327172	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004799/ERR5004799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004799/ERR5004799_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004799/13114.roy.chowdhury.45.s016.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004799/13114.roy.chowdhury.45.s016.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s016	13114.roy.chowdhury.45.s016
PRJEB42019	SAMEA7724407	ERX4814083	ERR5004800	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s017	WGS	PCR	2509105	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004800/ERR5004800_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004800/ERR5004800_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004800/13114.roy.chowdhury.45.s017.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004800/13114.roy.chowdhury.45.s017.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s017	13114.roy.chowdhury.45.s017
PRJEB42019	SAMEA7724250	ERX4814084	ERR5004801	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s018	WGS	PCR	2390659	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004801/ERR5004801_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004801/ERR5004801_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004801/13114.roy.chowdhury.45.s018.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004801/13114.roy.chowdhury.45.s018.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s018	13114.roy.chowdhury.45.s018
PRJEB42019	SAMEA7724251	ERX4814085	ERR5004802	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s019	WGS	PCR	44316	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004802/ERR5004802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004802/ERR5004802_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004802/13114.roy.chowdhury.45.s019.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004802/13114.roy.chowdhury.45.s019.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s019	13114.roy.chowdhury.45.s019
PRJEB42019	SAMEA7724252	ERX4814086	ERR5004803	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s020	WGS	PCR	523181266	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004803/ERR5004803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004803/ERR5004803_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004803/13114.roy.chowdhury.45.s020.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004803/13114.roy.chowdhury.45.s020.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s020	13114.roy.chowdhury.45.s020
PRJEB42019	SAMEA7724253	ERX4814087	ERR5004804	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s021	WGS	PCR	73465151	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004804/ERR5004804_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004804/ERR5004804_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004804/13114.roy.chowdhury.45.s021.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004804/13114.roy.chowdhury.45.s021.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s021	13114.roy.chowdhury.45.s021
PRJEB42019	SAMEA7724254	ERX4814088	ERR5004805	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s022	WGS	PCR	1160015	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004805/ERR5004805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004805/ERR5004805_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004805/13114.roy.chowdhury.45.s022.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004805/13114.roy.chowdhury.45.s022.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s022	13114.roy.chowdhury.45.s022
PRJEB42019	SAMEA7724255	ERX4814089	ERR5004806	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s023	WGS	PCR	124852171	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004806/ERR5004806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004806/ERR5004806_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004806/13114.roy.chowdhury.45.s023.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004806/13114.roy.chowdhury.45.s023.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s023	13114.roy.chowdhury.45.s023
PRJEB42019	SAMEA7724256	ERX4814090	ERR5004807	1504975	salt marsh metagenome	ILLUMINA	Illumina NovaSeq 6000	13114.roy.chowdhury.45.s024	WGS	PCR	44118376	2020-12-17	2020-12-17	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004807/ERR5004807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004807/ERR5004807_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004807/13114.roy.chowdhury.45.s024.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004807/13114.roy.chowdhury.45.s024.R2.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s024	13114.roy.chowdhury.45.s024
